stage,step,tau,sigma_tau,mse_x1,task,image,method
0,7,0.777,nan,0.289142906665802,random_inpainting,junco,wls
0,8,0.888,nan,0.40347251296043396,random_inpainting,junco,wls
0,9,0.999,nan,0.6185675859451294,random_inpainting,junco,wls
1,0,0.0,nan,0.3565131425857544,random_inpainting,junco,wls
1,1,0.111,nan,0.3826230466365814,random_inpainting,junco,wls
1,2,0.222,nan,0.4553874433040619,random_inpainting,junco,wls
1,3,0.333,nan,0.5461822152137756,random_inpainting,junco,wls
1,4,0.444,nan,0.7165411710739136,random_inpainting,junco,wls
1,5,0.555,nan,1.057430386543274,random_inpainting,junco,wls
1,6,0.666,nan,1.8728420734405518,random_inpainting,junco,wls
1,7,0.777,nan,4.217231750488281,random_inpainting,junco,wls
1,8,0.888,nan,11.582247734069824,random_inpainting,junco,wls
1,9,0.999,nan,36.26081466674805,random_inpainting,junco,wls
2,0,0.0,nan,13.240446090698242,random_inpainting,junco,wls
2,1,0.111,nan,18.465423583984375,random_inpainting,junco,wls
2,2,0.222,nan,27.649444580078125,random_inpainting,junco,wls
2,3,0.333,nan,44.66520309448242,random_inpainting,junco,wls
2,4,0.444,nan,78.69383239746094,random_inpainting,junco,wls
2,5,0.555,nan,152.90415954589844,random_inpainting,junco,wls
2,6,0.666,nan,331.13165283203125,random_inpainting,junco,wls
2,7,0.777,nan,807.8997802734375,random_inpainting,junco,wls
2,8,0.888,nan,2241.6318359375,random_inpainting,junco,wls
2,9,0.999,nan,7150.62890625,random_inpainting,junco,wls
3,0,0.0,nan,3536.979248046875,random_inpainting,junco,wls
3,1,0.111,nan,3556.5029296875,random_inpainting,junco,wls
3,2,0.222,nan,3589.174560546875,random_inpainting,junco,wls
3,3,0.333,nan,3634.1435546875,random_inpainting,junco,wls
3,4,0.444,nan,3685.668701171875,random_inpainting,junco,wls
3,5,0.555,nan,3733.566162109375,random_inpainting,junco,wls
3,6,0.666,nan,3756.605224609375,random_inpainting,junco,wls
3,7,0.777,nan,3706.187255859375,random_inpainting,junco,wls
3,8,0.888,nan,3465.628662109375,random_inpainting,junco,wls
3,9,0.999,nan,3465.694091796875,random_inpainting,junco,wls
0,0,0.0,nan,0.00801556184887886,random_inpainting,junco,model
0,1,0.111,nan,0.01084048580378294,random_inpainting,junco,model
0,2,0.222,nan,0.014227917417883873,random_inpainting,junco,model
0,3,0.333,nan,0.014282731339335442,random_inpainting,junco,model
0,4,0.444,nan,0.011867024004459381,random_inpainting,junco,model
0,5,0.555,nan,0.009268944151699543,random_inpainting,junco,model
0,6,0.666,nan,0.007317911833524704,random_inpainting,junco,model
0,7,0.777,nan,0.00599953718483448,random_inpainting,junco,model
0,8,0.888,nan,0.005032150074839592,random_inpainting,junco,model
0,9,0.999,nan,0.004185057710856199,random_inpainting,junco,model
1,0,0.0,nan,0.007308616302907467,random_inpainting,junco,model
1,1,0.111,nan,0.007271128706634045,random_inpainting,junco,model
1,2,0.222,nan,0.005994941107928753,random_inpainting,junco,model
1,3,0.333,nan,0.0037745663430541754,random_inpainting,junco,model
1,4,0.444,nan,0.004028790630400181,random_inpainting,junco,model
1,5,0.555,nan,0.0037166508845984936,random_inpainting,junco,model
1,6,0.666,nan,0.0032227456104010344,random_inpainting,junco,model
1,7,0.777,nan,0.002928955014795065,random_inpainting,junco,model
1,8,0.888,nan,0.003120242618024349,random_inpainting,junco,model
1,9,0.999,nan,0.0035485089756548405,random_inpainting,junco,model
2,0,0.0,nan,0.0045854439958930016,random_inpainting,junco,model
2,1,0.111,nan,0.00425328966230154,random_inpainting,junco,model
2,2,0.222,nan,0.004160989075899124,random_inpainting,junco,model
2,3,0.333,nan,0.003883484285324812,random_inpainting,junco,model
2,4,0.444,nan,0.003588095074519515,random_inpainting,junco,model
2,5,0.555,nan,0.003446366637945175,random_inpainting,junco,model
2,6,0.666,nan,0.0033240942284464836,random_inpainting,junco,model
2,7,0.777,nan,0.0034479915630072355,random_inpainting,junco,model
2,8,0.888,nan,0.0038213457446545362,random_inpainting,junco,model
2,9,0.999,nan,0.0043542152270674706,random_inpainting,junco,model
3,0,0.0,nan,0.005080703645944595,random_inpainting,junco,model
3,1,0.111,nan,0.004548805765807629,random_inpainting,junco,model
3,2,0.222,nan,0.004262146539986134,random_inpainting,junco,model
3,3,0.333,nan,0.004080205224454403,random_inpainting,junco,model
3,4,0.444,nan,0.003965563140809536,random_inpainting,junco,model
3,5,0.555,nan,0.0038886084221303463,random_inpainting,junco,model
3,6,0.666,nan,0.00383960222825408,random_inpainting,junco,model
3,7,0.777,nan,0.0037664116825908422,random_inpainting,junco,model
3,8,0.888,nan,0.00372634781524539,random_inpainting,junco,model
3,9,0.999,nan,0.0037206567358225584,random_inpainting,junco,model
0,0,0.0,1.0,0.009506331756711006,random_inpainting,junco,alg2
0,1,0.111,0.9722500000000001,0.009303098544478416,random_inpainting,junco,alg2
0,2,0.222,0.9445,0.009363459423184395,random_inpainting,junco,alg2
0,3,0.333,0.9167500000000001,0.009318167343735695,random_inpainting,junco,alg2
0,4,0.444,0.889,0.009265736676752567,random_inpainting,junco,alg2
0,5,0.555,0.86125,0.00955229252576828,random_inpainting,junco,alg2
0,6,0.666,0.8335,0.009318515658378601,random_inpainting,junco,alg2
0,7,0.777,0.80575,0.009395306929945946,random_inpainting,junco,alg2
0,8,0.888,0.778,0.009528178721666336,random_inpainting,junco,alg2
0,9,0.999,0.75025,0.009342084638774395,random_inpainting,junco,alg2
1,0,0.0,0.8571428571428572,0.010746991261839867,random_inpainting,junco,alg2
1,1,0.111,0.8175000000000001,0.010875771753489971,random_inpainting,junco,alg2
1,2,0.222,0.7778571428571429,0.010963517241179943,random_inpainting,junco,alg2
1,3,0.333,0.7382142857142858,0.010957824997603893,random_inpainting,junco,alg2
1,4,0.444,0.6985714285714286,0.010880464687943459,random_inpainting,junco,alg2
1,5,0.555,0.6589285714285714,0.010925106704235077,random_inpainting,junco,alg2
1,6,0.666,0.6192857142857142,0.010671114549040794,random_inpainting,junco,alg2
1,7,0.777,0.5796428571428571,0.010971315205097198,random_inpainting,junco,alg2
1,8,0.888,0.54,0.010979419574141502,random_inpainting,junco,alg2
1,9,0.999,0.5003571428571428,0.010735146701335907,random_inpainting,junco,alg2
2,0,0.0,0.6666666666666667,1.8927135467529297,random_inpainting,junco,alg2
2,1,0.111,0.6204166666666668,1.2304483652114868,random_inpainting,junco,alg2
2,2,0.222,0.5741666666666667,0.7728719711303711,random_inpainting,junco,alg2
2,3,0.333,0.5279166666666668,0.4852103888988495,random_inpainting,junco,alg2
2,4,0.444,0.48166666666666674,0.3305933177471161,random_inpainting,junco,alg2
2,5,0.555,0.4354166666666667,0.23095187544822693,random_inpainting,junco,alg2
2,6,0.666,0.38916666666666666,0.16459733247756958,random_inpainting,junco,alg2
2,7,0.777,0.34291666666666665,0.12399908900260925,random_inpainting,junco,alg2
2,8,0.888,0.2966666666666667,0.0911995992064476,random_inpainting,junco,alg2
2,9,0.999,0.2504166666666667,0.07316902279853821,random_inpainting,junco,alg2
3,0,0.0,0.3999999999999999,0.6928306818008423,random_inpainting,junco,alg2
3,1,0.111,0.3555999999999999,0.5360001921653748,random_inpainting,junco,alg2
3,2,0.222,0.3111999999999999,0.4840521514415741,random_inpainting,junco,alg2
3,3,0.333,0.2668,0.47978609800338745,random_inpainting,junco,alg2
3,4,0.444,0.22239999999999996,0.49512070417404175,random_inpainting,junco,alg2
3,5,0.555,0.17799999999999994,0.5095815062522888,random_inpainting,junco,alg2
3,6,0.666,0.13359999999999997,0.5218923091888428,random_inpainting,junco,alg2
3,7,0.777,0.08919999999999997,0.5311751365661621,random_inpainting,junco,alg2
3,8,0.888,0.044799999999999986,0.5352892875671387,random_inpainting,junco,alg2
3,9,0.999,0.0004000000000000003,0.5352892875671387,random_inpainting,junco,alg2
0,0,0.0,nan,0.12636417150497437,random_inpainting,lakeside_beach,wls
0,1,0.111,nan,0.131167933344841,random_inpainting,lakeside_beach,wls
0,2,0.222,nan,0.13921546936035156,random_inpainting,lakeside_beach,wls
0,3,0.333,nan,0.1497454047203064,random_inpainting,lakeside_beach,wls
0,4,0.444,nan,0.1641789674758911,random_inpainting,lakeside_beach,wls
0,5,0.555,nan,0.1880694478750229,random_inpainting,lakeside_beach,wls
0,6,0.666,nan,0.22900311648845673,random_inpainting,lakeside_beach,wls
0,7,0.777,nan,0.29892563819885254,random_inpainting,lakeside_beach,wls
0,8,0.888,nan,0.41949462890625,random_inpainting,lakeside_beach,wls
0,9,0.999,nan,0.6481792330741882,random_inpainting,lakeside_beach,wls
1,0,0.0,nan,0.39826497435569763,random_inpainting,lakeside_beach,wls
1,1,0.111,nan,0.42222046852111816,random_inpainting,lakeside_beach,wls
1,2,0.222,nan,0.4807087182998657,random_inpainting,lakeside_beach,wls
1,3,0.333,nan,0.5714166164398193,random_inpainting,lakeside_beach,wls
1,4,0.444,nan,0.7440218925476074,random_inpainting,lakeside_beach,wls
1,5,0.555,nan,1.1093775033950806,random_inpainting,lakeside_beach,wls
1,6,0.666,nan,1.9818700551986694,random_inpainting,lakeside_beach,wls
1,7,0.777,nan,4.490995407104492,random_inpainting,lakeside_beach,wls
1,8,0.888,nan,12.51983642578125,random_inpainting,lakeside_beach,wls
1,9,0.999,nan,38.994667053222656,random_inpainting,lakeside_beach,wls
2,0,0.0,nan,14.066373825073242,random_inpainting,lakeside_beach,wls
2,1,0.111,nan,19.314708709716797,random_inpainting,lakeside_beach,wls
2,2,0.222,nan,28.43966293334961,random_inpainting,lakeside_beach,wls
2,3,0.333,nan,45.05725860595703,random_inpainting,lakeside_beach,wls
2,4,0.444,nan,77.68587493896484,random_inpainting,lakeside_beach,wls
2,5,0.555,nan,147.607421875,random_inpainting,lakeside_beach,wls
2,6,0.666,nan,313.06976318359375,random_inpainting,lakeside_beach,wls
2,7,0.777,nan,749.9228515625,random_inpainting,lakeside_beach,wls
2,8,0.888,nan,2051.77490234375,random_inpainting,lakeside_beach,wls
2,9,0.999,nan,6490.130859375,random_inpainting,lakeside_beach,wls
3,0,0.0,nan,3197.70556640625,random_inpainting,lakeside_beach,wls
3,1,0.111,nan,3209.197265625,random_inpainting,lakeside_beach,wls
3,2,0.222,nan,3234.418701171875,random_inpainting,lakeside_beach,wls
3,3,0.333,nan,3272.328857421875,random_inpainting,lakeside_beach,wls
3,4,0.444,nan,3317.228515625,random_inpainting,lakeside_beach,wls
3,5,0.555,nan,3359.68603515625,random_inpainting,lakeside_beach,wls
3,6,0.666,nan,3380.111328125,random_inpainting,lakeside_beach,wls
3,7,0.777,nan,3334.206787109375,random_inpainting,lakeside_beach,wls
3,8,0.888,nan,3116.24560546875,random_inpainting,lakeside_beach,wls
3,9,0.999,nan,3116.307373046875,random_inpainting,lakeside_beach,wls
0,0,0.0,nan,0.011422939598560333,random_inpainting,lakeside_beach,model
0,1,0.111,nan,0.013258683495223522,random_inpainting,lakeside_beach,model
0,2,0.222,nan,0.015429439954459667,random_inpainting,lakeside_beach,model
0,3,0.333,nan,0.014898042194545269,random_inpainting,lakeside_beach,model
0,4,0.444,nan,0.011875687167048454,random_inpainting,lakeside_beach,model
0,5,0.555,nan,0.008148902095854282,random_inpainting,lakeside_beach,model
0,6,0.666,nan,0.005086308810859919,random_inpainting,lakeside_beach,model
0,7,0.777,nan,0.003165306057780981,random_inpainting,lakeside_beach,model
0,8,0.888,nan,0.0021883537992835045,random_inpainting,lakeside_beach,model
0,9,0.999,nan,0.0016615388449281454,random_inpainting,lakeside_beach,model
1,0,0.0,nan,0.0023210784420371056,random_inpainting,lakeside_beach,model
1,1,0.111,nan,0.002091275295242667,random_inpainting,lakeside_beach,model
1,2,0.222,nan,0.002084860811010003,random_inpainting,lakeside_beach,model
1,3,0.333,nan,0.0018958909204229712,random_inpainting,lakeside_beach,model
1,4,0.444,nan,0.0017125057056546211,random_inpainting,lakeside_beach,model
1,5,0.555,nan,0.00150885374750942,random_inpainting,lakeside_beach,model
1,6,0.666,nan,0.0013086477993056178,random_inpainting,lakeside_beach,model
1,7,0.777,nan,0.0013076846953481436,random_inpainting,lakeside_beach,model
1,8,0.888,nan,0.001343578565865755,random_inpainting,lakeside_beach,model
1,9,0.999,nan,0.0016709364717826247,random_inpainting,lakeside_beach,model
2,0,0.0,nan,0.0023955455981194973,random_inpainting,lakeside_beach,model
2,1,0.111,nan,0.0024511797819286585,random_inpainting,lakeside_beach,model
2,2,0.222,nan,0.002295506652444601,random_inpainting,lakeside_beach,model
2,3,0.333,nan,0.0022201661486178637,random_inpainting,lakeside_beach,model
2,4,0.444,nan,0.00208869855850935,random_inpainting,lakeside_beach,model
2,5,0.555,nan,0.001976548694074154,random_inpainting,lakeside_beach,model
2,6,0.666,nan,0.0018557475414127111,random_inpainting,lakeside_beach,model
2,7,0.777,nan,0.0018072417005896568,random_inpainting,lakeside_beach,model
2,8,0.888,nan,0.0018546551000326872,random_inpainting,lakeside_beach,model
2,9,0.999,nan,0.002009795978665352,random_inpainting,lakeside_beach,model
3,0,0.0,nan,0.0029360554181039333,random_inpainting,lakeside_beach,model
3,1,0.111,nan,0.002868924755603075,random_inpainting,lakeside_beach,model
3,2,0.222,nan,0.002826509764418006,random_inpainting,lakeside_beach,model
3,3,0.333,nan,0.0027546619530767202,random_inpainting,lakeside_beach,model
3,4,0.444,nan,0.0026948638260364532,random_inpainting,lakeside_beach,model
3,5,0.555,nan,0.002616641577333212,random_inpainting,lakeside_beach,model
3,6,0.666,nan,0.002541780238971114,random_inpainting,lakeside_beach,model
3,7,0.777,nan,0.0024362346157431602,random_inpainting,lakeside_beach,model
3,8,0.888,nan,0.002325658919289708,random_inpainting,lakeside_beach,model
3,9,0.999,nan,0.002318951301276684,random_inpainting,lakeside_beach,model
0,0,0.0,1.0,0.0025279982946813107,random_inpainting,lakeside_beach,alg2
0,1,0.111,0.9722500000000001,0.002586277900263667,random_inpainting,lakeside_beach,alg2
0,2,0.222,0.9445,0.0025258411187678576,random_inpainting,lakeside_beach,alg2
0,3,0.333,0.9167500000000001,0.00254888366907835,random_inpainting,lakeside_beach,alg2
0,4,0.444,0.889,0.002624567598104477,random_inpainting,lakeside_beach,alg2
0,5,0.555,0.86125,0.0025777295231819153,random_inpainting,lakeside_beach,alg2
0,6,0.666,0.8335,0.0026440825313329697,random_inpainting,lakeside_beach,alg2
0,7,0.777,0.80575,0.0025822375901043415,random_inpainting,lakeside_beach,alg2
0,8,0.888,0.778,0.002600498963147402,random_inpainting,lakeside_beach,alg2
0,9,0.999,0.75025,0.002562867011874914,random_inpainting,lakeside_beach,alg2
1,0,0.0,0.8571428571428572,0.0060702115297317505,random_inpainting,lakeside_beach,alg2
1,1,0.111,0.8175000000000001,0.006119209341704845,random_inpainting,lakeside_beach,alg2
1,2,0.222,0.7778571428571429,0.00596401933580637,random_inpainting,lakeside_beach,alg2
1,3,0.333,0.7382142857142858,0.006023436784744263,random_inpainting,lakeside_beach,alg2
1,4,0.444,0.6985714285714286,0.006189792416989803,random_inpainting,lakeside_beach,alg2
1,5,0.555,0.6589285714285714,0.0061352490447461605,random_inpainting,lakeside_beach,alg2
1,6,0.666,0.6192857142857142,0.006184037774801254,random_inpainting,lakeside_beach,alg2
1,7,0.777,0.5796428571428571,0.006230476312339306,random_inpainting,lakeside_beach,alg2
1,8,0.888,0.54,0.006130348891019821,random_inpainting,lakeside_beach,alg2
1,9,0.999,0.5003571428571428,0.0060694217681884766,random_inpainting,lakeside_beach,alg2
2,0,0.0,0.6666666666666667,1.8334674835205078,random_inpainting,lakeside_beach,alg2
2,1,0.111,0.6204166666666668,1.1364463567733765,random_inpainting,lakeside_beach,alg2
2,2,0.222,0.5741666666666667,0.7211024165153503,random_inpainting,lakeside_beach,alg2
2,3,0.333,0.5279166666666668,0.45592889189720154,random_inpainting,lakeside_beach,alg2
2,4,0.444,0.48166666666666674,0.31291717290878296,random_inpainting,lakeside_beach,alg2
2,5,0.555,0.4354166666666667,0.22569164633750916,random_inpainting,lakeside_beach,alg2
2,6,0.666,0.38916666666666666,0.15926647186279297,random_inpainting,lakeside_beach,alg2
2,7,0.777,0.34291666666666665,0.1174326166510582,random_inpainting,lakeside_beach,alg2
2,8,0.888,0.2966666666666667,0.08549617975950241,random_inpainting,lakeside_beach,alg2
2,9,0.999,0.2504166666666667,0.06746800988912582,random_inpainting,lakeside_beach,alg2
3,0,0.0,0.3999999999999999,0.688387393951416,random_inpainting,lakeside_beach,alg2
3,1,0.111,0.3555999999999999,0.537777841091156,random_inpainting,lakeside_beach,alg2
3,2,0.222,0.3111999999999999,0.5051194429397583,random_inpainting,lakeside_beach,alg2
3,3,0.333,0.2668,0.4999464154243469,random_inpainting,lakeside_beach,alg2
3,4,0.444,0.22239999999999996,0.5026134848594666,random_inpainting,lakeside_beach,alg2
3,5,0.555,0.17799999999999994,0.5073819160461426,random_inpainting,lakeside_beach,alg2
3,6,0.666,0.13359999999999997,0.5185458660125732,random_inpainting,lakeside_beach,alg2
3,7,0.777,0.08919999999999997,0.5307894945144653,random_inpainting,lakeside_beach,alg2
3,8,0.888,0.044799999999999986,0.5377623438835144,random_inpainting,lakeside_beach,alg2
3,9,0.999,0.0004000000000000003,0.5377623438835144,random_inpainting,lakeside_beach,alg2
0,0,0.0,nan,0.17121899127960205,random_inpainting,sea_anemone,wls
0,1,0.111,nan,0.17894861102104187,random_inpainting,sea_anemone,wls
0,2,0.222,nan,0.18199613690376282,random_inpainting,sea_anemone,wls
0,3,0.333,nan,0.17996251583099365,random_inpainting,sea_anemone,wls
0,4,0.444,nan,0.17961417138576508,random_inpainting,sea_anemone,wls
