image,stage,step,task,tau,T,e_k,gamma2_meas,mse_alg2,mse_alg2_miss,mse_alg2_obs,mse_model,mse_model_miss,mse_model_obs,mse_wls,mse_wls_miss,mse_wls_obs,resolution,s_k,score_err,score_err_g2,sigma_tau
junco,1,4,box_inpainting,0.444,286.444,0.5,0.011795909143984318,1.8196563720703125,7.2645134925842285,0.004703656770288944,0.03503281623125076,0.03960711136460304,0.0335080511868,1.0753757953643799,1.059154748916626,1.0807827711105347,64,0.14285714285714285,0.005911034997552633,0.005945175886154175,0.6985714285714286
lakeside_beach,1,4,box_inpainting,0.444,286.444,0.5,0.011795909143984318,1.7553598880767822,7.017337322235107,0.001367358141578734,0.013506190851330757,0.015773093327879906,0.012750554829835892,1.0638997554779053,0.9970658421516418,1.0861775875091553,64,0.14285714285714285,0.0022730869241058826,0.002327496185898781,0.6985714285714286
sea_anemone,1,4,box_inpainting,0.444,286.444,0.5,0.011795909143984318,1.901070475578308,7.592957973480225,0.003774817567318678,0.04199710488319397,0.05653301998972893,0.03715180605649948,1.0919561386108398,1.0695019960403442,1.0994408130645752,64,0.14285714285714285,0.007376763969659805,0.007411385886371136,0.6985714285714286
shetland_sheepdog,1,4,box_inpainting,0.444,286.444,0.5,0.011795909143984318,1.8337438106536865,7.325525760650635,0.0031497820746153593,0.035949379205703735,0.04992663860321045,0.031290292739868164,1.0603644847869873,1.041350245475769,1.0667024850845337,64,0.14285714285714285,0.006208141800016165,0.006231154315173626,0.6985714285714286
breastplate_armor,1,4,random_inpainting,0.444,286.444,0.5,0.011795909143984318,0.011346130631864071,0.01087993010878563,0.012447711080312729,0.024435702711343765,0.02478649467229843,0.02360682003200054,1.0910944938659668,1.1013596057891846,1.0668389797210693,64,0.14285714285714285,0.004067934583872557,0.004099894780665636,0.6985714285714286
crane_structure,1,4,random_inpainting,0.444,286.444,0.5,0.011795909143984318,0.05884337052702904,0.060354240238666534,0.05521854758262634,0.04647291824221611,0.04451515153050423,0.05116993933916092,1.0910464525222778,1.085106611251831,1.1052968502044678,64,0.14285714285714285,0.006880228873342276,0.006916273385286331,0.6985714285714286
ibex_horns,1,4,random_inpainting,0.444,286.444,0.5,0.011795909143984318,0.03328711539506912,0.03354238346219063,0.0326964408159256,0.08869161456823349,0.08791615813970566,0.09048596769571304,1.1243703365325928,1.1264983415603638,1.1194459199905396,64,0.14285714285714285,0.014623015187680721,0.014629460871219635,0.6985714285714286
junco,1,4,random_inpainting,0.444,286.444,0.5,0.011795909143984318,0.00875895842909813,0.008657299913465977,0.00899721309542656,0.03503281623125076,0.034367259591817856,0.03659265488386154,1.0753757953643799,1.0715864896774292,1.0842567682266235,64,0.14285714285714285,0.005911034997552633,0.005945175886154175,0.6985714285714286
lakeside_beach,1,4,random_inpainting,0.444,286.444,0.5,0.011795909143984318,0.003998350352048874,0.004119758494198322,0.003707414958626032,0.013506190851330757,0.013424217700958252,0.01370262447744608,1.0638997554779053,1.064456820487976,1.062564730644226,64,0.14285714285714285,0.0022730869241058826,0.002327496185898781,0.6985714285714286
sea_anemone,1,4,random_inpainting,0.444,286.444,0.5,0.011795909143984318,0.009233555756509304,0.009461832232773304,0.008683942258358002,0.04199710488319397,0.04300912097096443,0.03956053406000137,1.0919561386108398,1.0955986976623535,1.0831859111785889,64,0.14285714285714285,0.007376763969659805,0.007411385886371136,0.6985714285714286
shetland_sheepdog,1,4,random_inpainting,0.444,286.444,0.5,0.011795909143984318,0.0061538382433354855,0.006097029894590378,0.006276571191847324,0.035949379205703735,0.03587253391742706,0.036115407943725586,1.0603644847869873,1.0629446506500244,1.0547895431518555,64,0.14285714285714285,0.006208141800016165,0.006231154315173626,0.6985714285714286
breastplate_armor,1,4,gaussian_blur,0.444,286.444,0.5,0.011795909143984318,0.31025153398513794,,,0.024435702711343765,,,1.0910944938659668,,,64,0.14285714285714285,0.004067934583872557,0.004099894780665636,0.6985714285714286
crane_structure,1,4,gaussian_blur,0.444,286.444,0.5,0.011795909143984318,0.33259961009025574,,,0.04647291824221611,,,1.0910464525222778,,,64,0.14285714285714285,0.006880228873342276,0.006916273385286331,0.6985714285714286
ibex_horns,1,4,gaussian_blur,0.444,286.444,0.5,0.011795909143984318,0.30874598026275635,,,0.08869161456823349,,,1.1243703365325928,,,64,0.14285714285714285,0.014623015187680721,0.014629460871219635,0.6985714285714286
junco,1,4,gaussian_blur,0.444,286.444,0.5,0.011795909143984318,0.3091409504413605,,,0.03503281623125076,,,1.0753757953643799,,,64,0.14285714285714285,0.005911034997552633,0.005945175886154175,0.6985714285714286
lakeside_beach,1,4,gaussian_blur,0.444,286.444,0.5,0.011795909143984318,0.30222445726394653,,,0.013506190851330757,,,1.0638997554779053,,,64,0.14285714285714285,0.0022730869241058826,0.002327496185898781,0.6985714285714286
sea_anemone,1,4,gaussian_blur,0.444,286.444,0.5,0.011795909143984318,0.28639426827430725,,,0.04199710488319397,,,1.0919561386108398,,,64,0.14285714285714285,0.007376763969659805,0.007411385886371136,0.6985714285714286
shetland_sheepdog,1,4,gaussian_blur,0.444,286.444,0.5,0.011795909143984318,0.30244916677474976,,,0.035949379205703735,,,1.0603644847869873,,,64,0.14285714285714285,0.006208141800016165,0.006231154315173626,0.6985714285714286
breastplate_armor,1,4,motion_blur,0.444,286.444,0.5,0.011795909143984318,0.17429713904857635,,,0.024435702711343765,,,1.0910944938659668,,,64,0.14285714285714285,0.004067934583872557,0.004099894780665636,0.6985714285714286
crane_structure,1,4,motion_blur,0.444,286.444,0.5,0.011795909143984318,0.22362256050109863,,,0.04647291824221611,,,1.0910464525222778,,,64,0.14285714285714285,0.006880228873342276,0.006916273385286331,0.6985714285714286
ibex_horns,1,4,motion_blur,0.444,286.444,0.5,0.011795909143984318,0.20204302668571472,,,0.08869161456823349,,,1.1243703365325928,,,64,0.14285714285714285,0.014623015187680721,0.014629460871219635,0.6985714285714286
junco,1,4,motion_blur,0.444,286.444,0.5,0.011795909143984318,0.17403219640254974,,,0.03503281623125076,,,1.0753757953643799,,,64,0.14285714285714285,0.005911034997552633,0.005945175886154175,0.6985714285714286
lakeside_beach,1,4,motion_blur,0.444,286.444,0.5,0.011795909143984318,0.16688597202301025,,,0.013506190851330757,,,1.0638997554779053,,,64,0.14285714285714285,0.0022730869241058826,0.002327496185898781,0.6985714285714286
sea_anemone,1,4,motion_blur,0.444,286.444,0.5,0.011795909143984318,0.17623615264892578,,,0.04199710488319397,,,1.0919561386108398,,,64,0.14285714285714285,0.007376763969659805,0.007411385886371136,0.6985714285714286
shetland_sheepdog,1,4,motion_blur,0.444,286.444,0.5,0.011795909143984318,0.1702623963356018,,,0.035949379205703735,,,1.0603644847869873,,,64,0.14285714285714285,0.006208141800016165,0.006231154315173626,0.6985714285714286
breastplate_armor,1,4,superresolution,0.444,286.444,0.5,0.011795909143984318,0.01997349038720131,,,0.024435702711343765,,,1.0910944938659668,,,64,0.14285714285714285,0.004067934583872557,0.004099894780665636,0.6985714285714286
crane_structure,1,4,superresolution,0.444,286.444,0.5,0.011795909143984318,0.04616052657365799,,,0.04647291824221611,,,1.0910464525222778,,,64,0.14285714285714285,0.006880228873342276,0.006916273385286331,0.6985714285714286
ibex_horns,1,4,superresolution,0.444,286.444,0.5,0.011795909143984318,0.03224248066544533,,,0.08869161456823349,,,1.1243703365325928,,,64,0.14285714285714285,0.014623015187680721,0.014629460871219635,0.6985714285714286
junco,1,4,superresolution,0.444,286.444,0.5,0.011795909143984318,0.021300848573446274,,,0.03503281623125076,,,1.0753757953643799,,,64,0.14285714285714285,0.005911034997552633,0.005945175886154175,0.6985714285714286
lakeside_beach,1,4,superresolution,0.444,286.444,0.5,0.011795909143984318,0.018244734033942223,,,0.013506190851330757,,,1.0638997554779053,,,64,0.14285714285714285,0.0022730869241058826,0.002327496185898781,0.6985714285714286
sea_anemone,1,4,superresolution,0.444,286.444,0.5,0.011795909143984318,0.01955736055970192,,,0.04199710488319397,,,1.0919561386108398,,,64,0.14285714285714285,0.007376763969659805,0.007411385886371136,0.6985714285714286
shetland_sheepdog,1,4,superresolution,0.444,286.444,0.5,0.011795909143984318,0.02024778537452221,,,0.035949379205703735,,,1.0603644847869873,,,64,0.14285714285714285,0.006208141800016165,0.006231154315173626,0.6985714285714286
breastplate_armor,1,5,box_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,1.1760013103485107,4.692626476287842,0.0037929501850157976,0.021451150998473167,0.016323814168572426,0.023160262033343315,1.086190938949585,1.0558723211288452,1.0962971448898315,64,0.14285714285714285,0.005252962466329336,0.005307924933731556,0.6589285714285714
crane_structure,1,5,box_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,1.2198216915130615,4.809117794036865,0.0233897902071476,0.04196258634328842,0.050454407930374146,0.039131976664066315,1.0817763805389404,1.1166553497314453,1.0701500177383423,64,0.14285714285714285,0.009442847222089767,0.009485620073974133,0.6589285714285714
ibex_horns,1,5,box_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,1.142643928527832,4.5247015953063965,0.015291290357708931,0.07704427093267441,0.09008414298295975,0.07269764691591263,1.109100103378296,1.0528062582015991,1.1278645992279053,64,0.14285714285714285,0.01874047890305519,0.01875894144177437,0.6589285714285714
junco,1,5,box_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,1.1002960205078125,4.387077331542969,0.004702339414507151,0.029188930988311768,0.03417208790779114,0.027527879923582077,1.0679783821105957,1.049309253692627,1.0742013454437256,64,0.14285714285714285,0.007215416990220547,0.007281242869794369,0.6589285714285714
lakeside_beach,1,5,box_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,1.0497264862060547,4.1948065757751465,0.0013663552235811949,0.011961575597524643,0.014919591136276722,0.010975571349263191,1.0594526529312134,0.9934685826301575,1.0814471244812012,64,0.14285714285714285,0.002947311382740736,0.003028677776455879,0.6589285714285714
sea_anemone,1,5,box_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,1.1271430253982544,4.497249126434326,0.0037743013817816973,0.03527429699897766,0.04721447825431824,0.03129423409700394,1.0839755535125732,1.058935523033142,1.0923221111297607,64,0.14285714285714285,0.00900023989379406,0.009070143103599548,0.6589285714285714
shetland_sheepdog,1,5,box_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,1.0869035720825195,4.338168621063232,0.003148746909573674,0.02967049740254879,0.037544626742601395,0.027045786380767822,1.0519790649414062,1.0284852981567383,1.0598101615905762,64,0.14285714285714285,0.007461109664291143,0.007495938800275326,0.6589285714285714
breastplate_armor,1,5,random_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,0.011342118494212627,0.010876050218939781,0.012443386018276215,0.021451150998473167,0.02167736552655697,0.02091662958264351,1.086190938949585,1.0961897373199463,1.0625649690628052,64,0.14285714285714285,0.005252962466329336,0.005307924933731556,0.6589285714285714
crane_structure,1,5,random_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,0.05879528820514679,0.060298893600702286,0.055187903344631195,0.04196258634328842,0.04011284187436104,0.04640042781829834,1.0817763805389404,1.0764355659484863,1.0945897102355957,64,0.14285714285714285,0.009442847222089767,0.009485620073974133,0.6589285714285714
ibex_horns,1,5,random_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,0.033270418643951416,0.03352528065443039,0.032680682837963104,0.07704427093267441,0.07598747313022614,0.07948958873748779,1.109100103378296,1.1115516424179077,1.1034270524978638,64,0.14285714285714285,0.01874047890305519,0.01875894144177437,0.6589285714285714
junco,1,5,random_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,0.008755108341574669,0.008653300814330578,0.008993708528578281,0.029188930988311768,0.028638456016778946,0.0304790697991848,1.0679783821105957,1.0642532110214233,1.0767090320587158,64,0.14285714285714285,0.007215416990220547,0.007281242869794369,0.6589285714285714
lakeside_beach,1,5,random_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,0.003997140564024448,0.004118046723306179,0.003707405412569642,0.011961575597524643,0.011866378597915173,0.01218970213085413,1.0594526529312134,1.0600794553756714,1.0579503774642944,64,0.14285714285714285,0.002947311382740736,0.003028677776455879,0.6589285714285714
sea_anemone,1,5,random_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,0.009229524061083794,0.009457427076995373,0.008680813014507294,0.03527429699897766,0.035926397889852524,0.0337042510509491,1.0839755535125732,1.0878868103027344,1.0745582580566406,64,0.14285714285714285,0.00900023989379406,0.009070143103599548,0.6589285714285714
shetland_sheepdog,1,5,random_inpainting,0.555,314.30500000000006,0.5,0.011530348099768162,0.006151373498141766,0.006093455478549004,0.006276505533605814,0.02967049740254879,0.029629142954945564,0.02975984290242195,1.0519790649414062,1.0545849800109863,1.0463489294052124,64,0.14285714285714285,0.007461109664291143,0.007495938800275326,0.6589285714285714
breastplate_armor,1,5,gaussian_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.2916174829006195,,,0.021451150998473167,,,1.086190938949585,,,64,0.14285714285714285,0.005252962466329336,0.005307924933731556,0.6589285714285714
crane_structure,1,5,gaussian_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.3166459798812866,,,0.04196258634328842,,,1.0817763805389404,,,64,0.14285714285714285,0.009442847222089767,0.009485620073974133,0.6589285714285714
ibex_horns,1,5,gaussian_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.292413592338562,,,0.07704427093267441,,,1.109100103378296,,,64,0.14285714285714285,0.01874047890305519,0.01875894144177437,0.6589285714285714
junco,1,5,gaussian_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.29015499353408813,,,0.029188930988311768,,,1.0679783821105957,,,64,0.14285714285714285,0.007215416990220547,0.007281242869794369,0.6589285714285714
lakeside_beach,1,5,gaussian_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.28256914019584656,,,0.011961575597524643,,,1.0594526529312134,,,64,0.14285714285714285,0.002947311382740736,0.003028677776455879,0.6589285714285714
sea_anemone,1,5,gaussian_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.2666918635368347,,,0.03527429699897766,,,1.0839755535125732,,,64,0.14285714285714285,0.00900023989379406,0.009070143103599548,0.6589285714285714
shetland_sheepdog,1,5,gaussian_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.2839154601097107,,,0.02967049740254879,,,1.0519790649414062,,,64,0.14285714285714285,0.007461109664291143,0.007495938800275326,0.6589285714285714
breastplate_armor,1,5,motion_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.16732442378997803,,,0.021451150998473167,,,1.086190938949585,,,64,0.14285714285714285,0.005252962466329336,0.005307924933731556,0.6589285714285714
crane_structure,1,5,motion_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.21546439826488495,,,0.04196258634328842,,,1.0817763805389404,,,64,0.14285714285714285,0.009442847222089767,0.009485620073974133,0.6589285714285714
ibex_horns,1,5,motion_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.19431911408901215,,,0.07704427093267441,,,1.109100103378296,,,64,0.14285714285714285,0.01874047890305519,0.01875894144177437,0.6589285714285714
junco,1,5,motion_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.1676013469696045,,,0.029188930988311768,,,1.0679783821105957,,,64,0.14285714285714285,0.007215416990220547,0.007281242869794369,0.6589285714285714
lakeside_beach,1,5,motion_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.16092443466186523,,,0.011961575597524643,,,1.0594526529312134,,,64,0.14285714285714285,0.002947311382740736,0.003028677776455879,0.6589285714285714
sea_anemone,1,5,motion_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.1699950397014618,,,0.03527429699897766,,,1.0839755535125732,,,64,0.14285714285714285,0.00900023989379406,0.009070143103599548,0.6589285714285714
shetland_sheepdog,1,5,motion_blur,0.555,314.30500000000006,0.5,0.011530348099768162,0.16437996923923492,,,0.02967049740254879,,,1.0519790649414062,,,64,0.14285714285714285,0.007461109664291143,0.007495938800275326,0.6589285714285714
