task,image,stage,step,tau,T,sigma_tau,s_k,e_k,resolution,mse_wls,mse_model
random_inpainting,lakeside_beach,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,2.7956539270235226e-05,1.2801960735941975e-07
random_inpainting,sea_anemone,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,3.2264269975712523e-06,1.608423048082841e-07
random_inpainting,shetland_sheepdog,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,1.4932548765500542e-05,1.4477640775112377e-07
gaussian_blur,breastplate_armor,0,0,0.0,0.0,1.0,0.0,0.25,32,7.752292633056641,0.2367366999387741
gaussian_blur,crane_structure,0,0,0.0,0.0,1.0,0.0,0.25,32,8.164359092712402,0.274311363697052
gaussian_blur,ibex_horns,0,0,0.0,0.0,1.0,0.0,0.25,32,7.465041637420654,0.13460764288902283
gaussian_blur,junco,0,0,0.0,0.0,1.0,0.0,0.25,32,7.350055694580078,0.04545579478144646
gaussian_blur,lakeside_beach,0,0,0.0,0.0,1.0,0.0,0.25,32,7.850902557373047,0.050089187920093536
gaussian_blur,sea_anemone,0,0,0.0,0.0,1.0,0.0,0.25,32,7.964532375335693,0.24709820747375488
gaussian_blur,shetland_sheepdog,0,0,0.0,0.0,1.0,0.0,0.25,32,8.01799201965332,0.1283889263868332
gaussian_blur,breastplate_armor,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.703584671020508,0.1632615625858307
gaussian_blur,crane_structure,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,8.21589469909668,0.33698534965515137
gaussian_blur,ibex_horns,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.482133865356445,0.14209195971488953
gaussian_blur,junco,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.369765281677246,0.04242005944252014
gaussian_blur,lakeside_beach,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.916191101074219,0.09246160835027695
gaussian_blur,sea_anemone,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.931208610534668,0.22469747066497803
gaussian_blur,shetland_sheepdog,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,8.02775764465332,0.12475322932004929
gaussian_blur,breastplate_armor,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.682374000549316,0.11040721833705902
gaussian_blur,crane_structure,0,2,0.222,38.85,0.9445,0.0,0.25,32,8.190692901611328,0.3360884189605713
gaussian_blur,ibex_horns,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.488616466522217,0.14829909801483154
gaussian_blur,junco,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.38702392578125,0.04411229491233826
gaussian_blur,lakeside_beach,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.929286003112793,0.11102434247732162
gaussian_blur,sea_anemone,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.885069847106934,0.18697896599769592
gaussian_blur,shetland_sheepdog,0,2,0.222,38.85,0.9445,0.0,0.25,32,8.029667854309082,0.1245645210146904
gaussian_blur,breastplate_armor,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.678866386413574,0.07316391915082932
gaussian_blur,crane_structure,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,8.127477645874023,0.28708529472351074
gaussian_blur,ibex_horns,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.479876518249512,0.14881163835525513
gaussian_blur,junco,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.399105072021484,0.04882458969950676
gaussian_blur,lakeside_beach,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.912459373474121,0.10271832346916199
gaussian_blur,sea_anemone,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.84604549407959,0.14421939849853516
gaussian_blur,shetland_sheepdog,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,8.022178649902344,0.12456386536359787
gaussian_blur,breastplate_armor,0,4,0.444,77.7,0.889,0.0,0.25,32,7.67485237121582,0.05999933183193207
gaussian_blur,crane_structure,0,4,0.444,77.7,0.889,0.0,0.25,32,8.063968658447266,0.23199722170829773
gaussian_blur,ibex_horns,0,4,0.444,77.7,0.889,0.0,0.25,32,7.455608367919922,0.14426034688949585
gaussian_blur,junco,0,4,0.444,77.7,0.889,0.0,0.25,32,7.400612831115723,0.05530748516321182
gaussian_blur,lakeside_beach,0,4,0.444,77.7,0.889,0.0,0.25,32,7.883639335632324,0.08515778183937073
gaussian_blur,sea_anemone,0,4,0.444,77.7,0.889,0.0,0.25,32,7.810023307800293,0.10679404437541962
gaussian_blur,shetland_sheepdog,0,4,0.444,77.7,0.889,0.0,0.25,32,8.00503158569336,0.11965067684650421
gaussian_blur,breastplate_armor,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.662417411804199,0.055292364209890366
gaussian_blur,crane_structure,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,8.004547119140625,0.17925511300563812
gaussian_blur,ibex_horns,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.427297115325928,0.13813906908035278
gaussian_blur,junco,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.390191555023193,0.06103275343775749
gaussian_blur,lakeside_beach,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.853053569793701,0.06790958344936371
gaussian_blur,sea_anemone,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.78688383102417,0.08197196573019028
gaussian_blur,shetland_sheepdog,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.981481075286865,0.11137337982654572
gaussian_blur,breastplate_armor,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.651789665222168,0.051614608615636826
gaussian_blur,crane_structure,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.958953857421875,0.13676664233207703
gaussian_blur,ibex_horns,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.403615474700928,0.13114003837108612
gaussian_blur,junco,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.374229431152344,0.06417782604694366
gaussian_blur,lakeside_beach,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.829139709472656,0.05383198708295822
gaussian_blur,sea_anemone,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.772143840789795,0.06773510575294495
gaussian_blur,shetland_sheepdog,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.95819616317749,0.10202857106924057
gaussian_blur,breastplate_armor,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.6406354904174805,0.047994762659072876
gaussian_blur,crane_structure,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.922357082366943,0.10787289589643478
gaussian_blur,ibex_horns,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.381099224090576,0.12409480661153793
gaussian_blur,junco,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.35181999206543,0.06367750465869904
gaussian_blur,lakeside_beach,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.80942440032959,0.04360557347536087
gaussian_blur,sea_anemone,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.760123252868652,0.05934075266122818
gaussian_blur,shetland_sheepdog,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.9350905418396,0.09303882718086243
gaussian_blur,breastplate_armor,0,8,0.888,155.4,0.778,0.0,0.25,32,7.6278581619262695,0.04441804811358452
gaussian_blur,crane_structure,0,8,0.888,155.4,0.778,0.0,0.25,32,7.890130996704102,0.09064970910549164
gaussian_blur,ibex_horns,0,8,0.888,155.4,0.778,0.0,0.25,32,7.358365058898926,0.11700724065303802
gaussian_blur,junco,0,8,0.888,155.4,0.778,0.0,0.25,32,7.3261823654174805,0.060961633920669556
gaussian_blur,lakeside_beach,0,8,0.888,155.4,0.778,0.0,0.25,32,7.79117488861084,0.03595183044672012
gaussian_blur,sea_anemone,0,8,0.888,155.4,0.778,0.0,0.25,32,7.748124599456787,0.05409388989210129
gaussian_blur,shetland_sheepdog,0,8,0.888,155.4,0.778,0.0,0.25,32,7.9110941886901855,0.08453711122274399
gaussian_blur,breastplate_armor,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.614709377288818,0.04184895008802414
gaussian_blur,crane_structure,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.86146354675293,0.0783352330327034
gaussian_blur,ibex_horns,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.334289073944092,0.10887613147497177
gaussian_blur,junco,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.300967216491699,0.057008348405361176
gaussian_blur,lakeside_beach,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.775424957275391,0.0297845508903265
gaussian_blur,sea_anemone,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.735915184020996,0.050366222858428955
gaussian_blur,shetland_sheepdog,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.888348579406738,0.07650727033615112
gaussian_blur,breastplate_armor,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1205687522888184,0.046715255826711655
gaussian_blur,crane_structure,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1423357725143433,0.07546284049749374
gaussian_blur,ibex_horns,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.205782413482666,0.1479996144771576
gaussian_blur,junco,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.0993804931640625,0.04702752083539963
gaussian_blur,lakeside_beach,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.0823100805282593,0.029035424813628197
gaussian_blur,sea_anemone,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1330815553665161,0.0748717188835144
gaussian_blur,shetland_sheepdog,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1066325902938843,0.07960991561412811
gaussian_blur,breastplate_armor,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.1100901365280151,0.03690209984779358
gaussian_blur,crane_structure,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.1296610832214355,0.0665334016084671
gaussian_blur,ibex_horns,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.182264804840088,0.13026165962219238
gaussian_blur,junco,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.0956265926361084,0.045492708683013916
gaussian_blur,lakeside_beach,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.0791702270507812,0.022070562466979027
gaussian_blur,sea_anemone,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.1217297315597534,0.06527683883905411
gaussian_blur,shetland_sheepdog,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.0960419178009033,0.06663930416107178
gaussian_blur,breastplate_armor,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.1012091636657715,0.03175896406173706
gaussian_blur,crane_structure,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.1145422458648682,0.05907510966062546
gaussian_blur,ibex_horns,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.159517526626587,0.11451241374015808
gaussian_blur,junco,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.0879496335983276,0.043075934052467346
gaussian_blur,lakeside_beach,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.0719765424728394,0.01783955655992031
gaussian_blur,sea_anemone,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.1084694862365723,0.05708281323313713
gaussian_blur,shetland_sheepdog,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.0808088779449463,0.05405095964670181
gaussian_blur,breastplate_armor,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.096204400062561,0.027837282046675682
gaussian_blur,crane_structure,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.1017494201660156,0.05153101682662964
gaussian_blur,ibex_horns,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.141448974609375,0.10067585110664368
gaussian_blur,junco,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.081911325454712,0.0393955372273922
gaussian_blur,lakeside_beach,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.0683212280273438,0.015385184437036514
gaussian_blur,sea_anemone,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.1002395153045654,0.04986264556646347
gaussian_blur,shetland_sheepdog,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.070206642150879,0.0436747670173645
gaussian_blur,breastplate_armor,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0910944938659668,0.024435702711343765
gaussian_blur,crane_structure,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0910464525222778,0.04647291824221611
gaussian_blur,ibex_horns,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.1243703365325928,0.08869161456823349
gaussian_blur,junco,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0753757953643799,0.03503281623125076
gaussian_blur,lakeside_beach,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0638997554779053,0.013506190851330757
gaussian_blur,sea_anemone,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0919561386108398,0.04199710488319397
gaussian_blur,shetland_sheepdog,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0603644847869873,0.035949379205703735
gaussian_blur,breastplate_armor,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.086190938949585,0.021451150998473167
gaussian_blur,crane_structure,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0817763805389404,0.04196258634328842
gaussian_blur,ibex_horns,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.109100103378296,0.07704427093267441
gaussian_blur,junco,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0679783821105957,0.029188930988311768
gaussian_blur,lakeside_beach,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0594526529312134,0.011961575597524643
gaussian_blur,sea_anemone,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0839755535125732,0.03527429699897766
gaussian_blur,shetland_sheepdog,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0519790649414062,0.02967049740254879
gaussian_blur,breastplate_armor,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0817580223083496,0.019032035022974014
gaussian_blur,crane_structure,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0732406377792358,0.03850317373871803
gaussian_blur,ibex_horns,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.095056176185608,0.06419975310564041
gaussian_blur,junco,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0600370168685913,0.02438092604279518
gaussian_blur,lakeside_beach,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0552833080291748,0.010633870959281921
gaussian_blur,sea_anemone,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.075891375541687,0.029291734099388123
gaussian_blur,shetland_sheepdog,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.045446753501892,0.024959631264209747
gaussian_blur,breastplate_armor,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0774831771850586,0.016645243391394615
gaussian_blur,crane_structure,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.065467357635498,0.03455371782183647
gaussian_blur,ibex_horns,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.079282522201538,0.05072721093893051
gaussian_blur,junco,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0534703731536865,0.02121042273938656
gaussian_blur,lakeside_beach,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0516029596328735,0.00947587750852108
gaussian_blur,sea_anemone,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0676772594451904,0.023842856287956238
gaussian_blur,shetland_sheepdog,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0402121543884277,0.021492820233106613
gaussian_blur,breastplate_armor,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0724656581878662,0.013356922194361687
gaussian_blur,crane_structure,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0582298040390015,0.02971784397959709
gaussian_blur,ibex_horns,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0656442642211914,0.04167955368757248
gaussian_blur,junco,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0477092266082764,0.018151618540287018
gaussian_blur,lakeside_beach,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0482202768325806,0.008455267176032066
gaussian_blur,sea_anemone,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0600144863128662,0.01987377181649208
gaussian_blur,shetland_sheepdog,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0350911617279053,0.01854960434138775
gaussian_blur,breastplate_armor,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.067427396774292,0.011396966874599457
gaussian_blur,crane_structure,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.0504344701766968,0.025158410891890526
gaussian_blur,ibex_horns,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.0525989532470703,0.03513813391327858
