arm,frame,tau,sigma_tau,draw,mse_hole_x1hat,mse_hole_out,delta_block1,inj_hole,cg_iters,cg_resid,s2_scalar_equiv,hole_spread
pooled_junco,38,0.888,0.044799999999999986,0,0.14701847732067108,0.1494969129562378,0.0024784356355667114,0.0023538132663816214,3,7.664636980653228e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,1,0.14701847732067108,0.14931492507457733,0.00229644775390625,0.002360866405069828,3,8.449144855982027e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,2,0.14701847732067108,0.14942730963230133,0.002408832311630249,0.002357354387640953,3,8.403965023884297e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,3,0.14701847732067108,0.14940553903579712,0.0023870617151260376,0.0023556880187243223,3,6.350545089794934e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,4,0.14701847732067108,0.1493275910615921,0.0023091137409210205,0.002353539690375328,3,1.2874017130126703e-10,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,5,0.14701847732067108,0.1494354009628296,0.0024169236421585083,0.0023219517897814512,3,1.0090949603691612e-10,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,6,0.14701847732067108,0.14926981925964355,0.002251341938972473,0.002338218269869685,3,7.120638106927757e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,7,0.14701847732067108,0.1493610441684723,0.0023425668478012085,0.0023609010968357325,3,9.8643399004672e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,8,0.14701847732067108,0.14953647553920746,0.002517998218536377,0.0023236179258674383,3,9.263888267607712e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,9,0.14701847732067108,0.14916498959064484,0.002146512269973755,0.0023517191875725985,3,1.1313835979187559e-10,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,10,0.14701847732067108,0.14947400987148285,0.0024555325508117676,0.0023632855154573917,3,1.006800129377261e-10,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,11,0.14701847732067108,0.1496151238679886,0.002596646547317505,0.002302328823134303,3,7.40518063535589e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,12,0.14701847732067108,0.1494971364736557,0.002478659152984619,0.0023616754915565252,3,7.74057831720576e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,13,0.14701847732067108,0.14909975230693817,0.00208127498626709,0.002326433314010501,3,8.538560136717166e-11,0.05543326541794339,0.047633036971092224
pooled_junco,38,0.888,0.044799999999999986,14,0.14701847732067108,0.14964668452739716,0.0026282072067260742,0.002358380937948823,3,9.69180846688289e-11,0.05543326541794339,0.047633036971092224
